date,home_team,away_team,home_form,away_form,form_diff,home_avg_scored,home_avg_conceded,away_avg_scored,away_avg_conceded,goal_diff,h2h,home_momentum,away_momentum,momentum_diff,home_elo,away_elo,elo_diff,home_elo_winrate,away_elo_winrate,home_star_elo,away_star_elo,star_elo_diff,home_age_score,away_age_score,home_conf_strength,away_conf_strength,conf_diff,home_attack,away_attack,attack_diff,home_defense,away_defense,defense_diff,home_mid,away_mid,is_neutral,weight,result
2019-09-07,England,Bulgaria,0.4,0.3,0.10000000000000003,1.8,1.3,1.2,1.2,0.6000000000000001,0.5,0.0,0.0,0.0,2020,1500,520,0.5882859603789836,0.5,2657.366666666667,1500.0,1157.3666666666668,0.8533783783783783,0.5,1.0,0.7,0.30000000000000004,6.75,0.0,6.75,18.716666666666665,0.0,18.716666666666665,15.544117647058824,0.0,0,1.5,1
2019-09-07,Lithuania,Ukraine,0.0,0.75,-0.75,0.7,2.4,1.625,0.75,-0.925,0.5,0.0,0.6,-0.6,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,-1
2019-09-07,Serbia,Portugal,0.5,0.4,0.09999999999999998,1.6,1.3,1.2,0.8,0.40000000000000013,0.0,0.2,0.4,-0.2,1500,1984,-484,0.5,0.497841726618705,1500.0,2709.6666666666665,-1209.6666666666665,0.8904761904761905,0.8274509803921568,0.7,1.0,-0.30000000000000004,3.8,6.75,-2.95,12.166666666666666,19.33333333333333,-7.1666666666666625,14.0,21.03846153846154,0,1.5,-1
2019-09-07,Iceland,Moldova,0.3,0.3,0.0,0.7,2.2,0.6,1.5,0.09999999999999998,0.5,0.4,0.0,0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1
2019-09-07,France,Albania,0.7,0.375,0.32499999999999996,2.1,0.9,0.75,1.375,1.35,0.5,0.2,0.2,0.0,2081,1500,581,0.5047923322683706,0.5,2677.0333333333333,1500.0,1177.0333333333333,0.7442622950819672,0.5,1.0,0.7,0.30000000000000004,6.925925925925926,0.0,6.925925925925926,18.51685393258427,0.0,18.51685393258427,18.20689655172414,0.0,0,1.5,1
2019-09-07,Turkey,Andorra,0.5,0.0,0.5,1.625,1.125,0.2,1.9,1.425,0.5,0.0,0.0,0.0,1902,1500,402,0.3925373134328358,0.5,1991.6333333333328,1500.0,491.63333333333276,0.66875,0.5,1.0,0.7,0.30000000000000004,2.5,0.0,2.5,30.5,0.0,30.5,16.0,0.0,0,1.5,1
2019-09-07,Canada,Cuba,0.75,0.42857142857142855,0.32142857142857145,4.0,0.875,2.142857142857143,2.7142857142857144,1.8571428571428572,1.0,0.0,0.0,0.0,1784,1500,284,0.3865030674846625,0.5,2410.766666666667,1500.0,910.7666666666669,0.7166666666666668,0.5,0.65,0.7,-0.04999999999999993,3.0,0.0,3.0,6.0,0.0,6.0,18.5,0.0,0,1.0,1
2019-09-07,Curaçao,Haiti,0.5,0.8888888888888888,-0.38888888888888884,3.0,0.625,3.111111111111111,0.7777777777777778,-0.11111111111111116,0.5,0.0,0.0,0.0,1436,1532,-96,0.4028056112224449,0.4377224199288256,1500.0,1500.0,0.0,0.5,0.875,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-07,Montserrat,Dominican Republic,0.75,0.5,0.25,1.5,0.75,2.25,1.0,-0.75,0.5,0.6,0.0,0.6,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-07,El Salvador,Saint Lucia,0.5,0.5,0.0,1.0,1.0,1.75,1.0,-0.75,0.5,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-07,Guadeloupe,Sint Maarten,0.25,0.25,0.0,0.75,1.75,1.0,7.5,-0.25,0.5,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-07,Botswana,Malawi,0.2,0.3,-0.09999999999999998,0.7,1.4,1.1,0.8,-0.40000000000000013,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2019-09-08,Switzerland,Gibraltar,0.4,0.2,0.2,2.1,1.3,0.5,2.7,1.6,0.5,0.0,0.0,0.0,1889,1500,389,0.3560267857142857,0.5,2487.9333333333334,1500.0,987.9333333333334,0.5,0.5,1.0,0.7,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1
2019-09-08,Georgia,Denmark,0.6,0.4,0.19999999999999996,1.6,1.0,2.0,0.7,-0.3999999999999999,0.0,0.0,0.4,-0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0
2019-09-08,Romania,Malta,0.5,0.1,0.4,2.0,1.0,0.6,2.3,1.4,1.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1
2019-09-08,Spain,Faroe Islands,0.7,0.0,0.7,2.6,1.1,0.5,2.5,2.1,1.0,1.0,0.0,1.0,2165,1500,665,0.5902688860435339,0.5,2774.566666666667,1500.0,1274.566666666667,0.8899686520376175,0.5,1.0,0.7,0.30000000000000004,7.0,0.0,7.0,20.708661417322837,0.0,20.708661417322837,15.34640522875817,0.0,1,1.5,1
2019-09-08,Sweden,Norway,0.5,0.5,0.0,1.7,1.2,1.5,0.9,0.19999999999999996,0.0,0.2,0.4,-0.2,1719,1912,-193,0.4906166219839142,0.3765501691093574,2467.633333333333,2635.433333333333,-167.79999999999973,0.7206896551724139,0.793548387096774,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0
2019-09-08,Armenia,Bosnia and Herzegovina,0.4,0.5555555555555556,-0.15555555555555556,2.0,1.6,1.6666666666666667,0.8888888888888888,0.33333333333333326,0.0,0.0,0.2,-0.2,1500,1594,-94,0.5,0.3714285714285714,1500.0,2215.4333333333334,-715.4333333333334,0.5,0.8333333333333333,0.7,1.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1
2019-09-08,Finland,Italy,0.7,0.6666666666666666,0.033333333333333326,1.1,0.5,2.0,0.4444444444444444,-0.8999999999999999,0.0,0.8,1.0,-0.19999999999999996,1500,1500,0,0.5,0.5,1500.0,2564.8,-1064.8000000000002,0.5,0.8610465116279069,0.7,0.7,0.0,0.0,3.954545454545455,-3.954545454545455,0.0,17.274193548387096,-17.274193548387096,0.0,14.0,0,1.5,-1
2019-09-08,Greece,Liechtenstein,0.3,0.1,0.19999999999999998,0.9,1.4,0.6,2.8,0.30000000000000004,1.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0
2019-09-08,Panama,Bermuda,0.3333333333333333,0.5,-0.16666666666666669,1.3333333333333333,2.111111111111111,2.75,1.5,-1.4166666666666667,1.0,0.2,0.0,0.2,1737,1500,237,0.3310810810810811,0.5,2234.633333333333,1500.0,734.6333333333332,0.8,0.5,0.65,0.7,-0.04999999999999993,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0,1.0,-1
2019-09-08,Belize,Grenada,0.4,0.6,-0.19999999999999996,1.2,1.2,1.8,3.0,-0.6000000000000001,0.5,0.0,0.6,-0.6,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,-1
2019-09-08,Saint Kitts and Nevis,French Guiana,0.4,0.6,-0.19999999999999996,2.4,1.0,2.2,1.2,0.19999999999999973,0.5,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0
2019-09-08,Saint Vincent and the Grenadines,Dominica,0.4,0.4,0.0,1.2,1.4,1.4,1.4,-0.19999999999999996,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-08,Suriname,Nicaragua,0.6,0.375,0.22499999999999998,2.0,0.6,1.25,1.375,0.75,0.5,0.4,0.0,0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-08,Saint Martin,United States Virgin Islands,0.0,0.2,-0.2,1.0,5.2,0.6,3.6,0.4,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-1
2019-09-08,Cayman Islands,Barbados,0.2,0.4,-0.2,0.6,1.8,1.4,1.4,-0.7999999999999999,0.5,0.2,0.2,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-08,Equatorial Guinea,South Sudan,0.3333333333333333,0.0,0.3333333333333333,1.0,0.8333333333333334,0.5,2.6666666666666665,0.5,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2019-09-08,Lesotho,Ethiopia,0.2,0.0,0.2,0.6,1.0,0.0,1.25,0.6,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2019-09-08,Sierra Leone,Liberia,0.0,0.5,-0.5,1.0,3.0,1.3333333333333333,1.1666666666666667,-0.33333333333333326,0.0,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2019-09-08,Tanzania,Burundi,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.8888888888888888,1.4444444444444444,1.0,1.1111111111111112,-0.11111111111111116,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2019-09-09,Northern Ireland,Germany,0.5,0.4,0.09999999999999998,1.125,1.125,2.0,1.6,-0.875,0.5,0.8,0.0,0.8,1500,1923,-423,0.5,0.5774378585086042,1500.0,2547.233333333333,-1047.2333333333331,0.5,0.9076923076923076,0.7,1.0,-0.30000000000000004,0.0,3.8125,-3.8125,0.0,20.818181818181817,-20.818181818181817,0.0,14.278481012658228,0,1.5,-1
2019-09-09,Estonia,Netherlands,0.1,0.5555555555555556,-0.4555555555555556,0.6,2.2,2.3333333333333335,1.2222222222222223,-1.7333333333333334,0.5,0.0,0.2,-0.2,1500,1961,-461,0.5,0.5155210643015521,1500.0,2604.5,-1104.5,0.5,0.8695652173913043,0.7,1.0,-0.30000000000000004,0.0,6.428571428571429,-6.428571428571429,0.0,19.78787878787879,-19.78787878787879,0.0,16.08695652173913,0,1.5,-1
2019-09-09,Azerbaijan,Croatia,0.2,0.5,-0.3,1.1,1.8,1.7,1.9,-0.5999999999999999,0.0,0.0,0.4,-0.4,1500,1930,-430,0.5,0.5238095238095238,1500.0,2617.5,-1117.5,0.5,0.5,0.7,1.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0
2019-09-09,Hungary,Slovakia,0.6,0.375,0.22499999999999998,1.5,1.0,1.5,1.375,0.0,0.0,0.6,0.0,0.6,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.8333333333333333,0.977777777777778,0.7,0.7,0.0,0.0,0.0,0.0,31.75,24.25,7.5,22.0,11.0,0,1.5,-1
2019-09-09,Poland,Austria,0.5,0.5555555555555556,-0.05555555555555558,1.3,0.8,1.7777777777777777,0.8888888888888888,-0.47777777777777763,1.0,0.0,0.6,-0.6,1500,1827,-327,0.5,0.4272517321016166,1500.0,2474.366666666667,-974.3666666666668,0.945,0.9892857142857142,0.7,1.0,-0.30000000000000004,6.0,3.5,2.5,22.142857142857142,20.08333333333333,2.0595238095238138,20.83333333333333,22.5,0,1.5,0
2019-09-09,Slovenia,Israel,0.2,0.4444444444444444,-0.2444444444444444,1.3,0.9,1.6666666666666667,1.4444444444444444,-0.3666666666666667,0.0,0.4,0.0,0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.975,0.5,0.7,0.7,0.0,11.0,0.0,11.0,13.0,0.0,13.0,6.0,0.0,0,1.5,1
2019-09-09,Latvia,North Macedonia,0.0,0.5,-0.5,0.3,2.5,1.8,1.3,-1.5,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,-1
2019-09-09,Scotland,Belgium,0.5555555555555556,0.9,-0.34444444444444444,1.6666666666666667,1.4444444444444444,2.6,0.7,-0.9333333333333333,0.0,0.0,1.0,-1.0,1767,1867,-100,0.4735023041474654,0.4446978335233751,2493.6,2561.633333333333,-68.0333333333333,0.9285714285714284,0.86875,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,15.214285714285714,-15.214285714285714,0.0,17.22222222222222,0,1.5,-1
2019-09-09,Russia,Kazakhstan,0.6,0.3,0.3,2.3,0.9,1.6,1.3,0.6999999999999997,1.0,0.8,0.0,0.8,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1
2019-09-09,San Marino,Cyprus,0.0,0.2,-0.2,0.0,3.5,1.2,1.3,-1.2,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,-1
2019-09-09,Trinidad and Tobago,Martinique,0.0,0.625,-0.625,0.4,2.0,2.0,1.25,-1.6,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0
2019-09-09,Antigua and Barbuda,Aruba,0.4,0.2,0.2,2.0,2.8,1.0,1.4,1.0,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-09,Guyana,Jamaica,0.5,0.6,-0.09999999999999998,2.25,1.5,2.4,0.9,-0.1499999999999999,0.5,0.2,0.2,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,-1
2019-09-09,Bahamas,Bonaire,0.0,0.4,-0.4,0.25,3.75,1.4,3.2,-1.15,0.5,0.0,0.4,-0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-10,England,Kosovo,0.5,0.6,-0.09999999999999998,2.1,1.1,2.2,0.7,-0.10000000000000009,0.5,0.2,0.4,-0.2,2020,1500,520,0.5882859603789836,0.5,2657.366666666667,1500.0,1157.3666666666668,0.8533783783783783,0.5,1.0,0.7,0.30000000000000004,6.75,0.0,6.75,18.716666666666665,0.0,18.716666666666665,15.544117647058824,0.0,0,1.5,1
2019-09-10,Montenegro,Czech Republic,0.2,0.5,-0.3,1.0,1.6,1.25,1.5,-0.25,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.8899999999999999,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,-1
2019-09-10,Luxembourg,Serbia,0.4,0.5,-0.09999999999999998,1.5,0.9,1.8,1.5,-0.30000000000000004,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.8904761904761905,0.7,0.7,0.0,0.0,3.8,-3.8,0.0,12.166666666666666,-12.166666666666666,0.0,14.0,0,1.5,-1
2019-09-10,Lithuania,Portugal,0.0,0.5,-0.5,0.6,2.6,1.5,0.9,-0.9,0.5,0.0,0.6,-0.6,1500,1984,-484,0.5,0.497841726618705,1500.0,2709.6666666666665,-1209.6666666666665,0.5,0.8274509803921568,0.7,1.0,-0.30000000000000004,0.0,6.75,-6.75,0.0,19.33333333333333,-19.33333333333333,0.0,21.03846153846154,0,1.5,-1
2019-09-10,Albania,Iceland,0.3333333333333333,0.4,-0.06666666666666671,0.7777777777777778,1.6666666666666667,1.0,2.0,-0.2222222222222222,0.0,0.0,0.6,-0.6,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1
2019-09-10,France,Andorra,0.7,0.0,0.7,2.4,1.0,0.2,2.0,2.1999999999999997,1.0,0.4,0.0,0.4,2081,1500,581,0.5047923322683706,0.5,2677.0333333333333,1500.0,1177.0333333333333,0.7442622950819672,0.5,1.0,0.7,0.30000000000000004,6.925925925925926,0.0,6.925925925925926,18.51685393258427,0.0,18.51685393258427,18.20689655172414,0.0,0,1.5,1
2019-09-10,Moldova,Turkey,0.3,0.5555555555555556,-0.2555555555555556,0.6,1.4,1.5555555555555556,1.0,-0.9555555555555556,0.0,0.0,0.2,-0.2,1500,1902,-402,0.5,0.3925373134328358,1500.0,1991.6333333333328,-491.63333333333276,0.5,0.66875,0.7,1.0,-0.30000000000000004,0.0,2.5,-2.5,0.0,30.5,-30.5,0.0,16.0,0,1.5,-1
2019-09-10,Cuba,Canada,0.375,0.7777777777777778,-0.4027777777777778,1.875,3.125,4.222222222222222,0.7777777777777778,-2.3472222222222223,0.0,0.0,0.2,-0.2,1500,1784,-284,0.5,0.3865030674846625,1500.0,2410.766666666667,-910.7666666666669,0.5,0.7166666666666668,0.7,0.65,0.04999999999999993,0.0,3.0,-3.0,0.0,6.0,-6.0,0.0,18.5,1,1.0,-1
2019-09-10,Haiti,Curaçao,0.8,0.5555555555555556,0.24444444444444446,2.8,0.8,2.7777777777777777,0.5555555555555556,0.022222222222222143,0.0,0.0,0.2,-0.2,1532,1436,96,0.4377224199288256,0.4028056112224449,1500.0,1500.0,0.0,0.875,0.5,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0
2019-09-10,Montserrat,Saint Lucia,0.8,0.4,0.4,1.6,0.8,1.4,1.4,0.20000000000000018,0.5,0.8,0.0,0.8,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0
2019-09-10,Dominican Republic,El Salvador,0.4,0.5555555555555556,-0.15555555555555556,2.0,1.2,1.2222222222222223,0.8888888888888888,0.7777777777777777,0.5,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
2019-09-10,Puerto Rico,Guatemala,0.0,1.0,-1.0,0.0,1.25,10.0,0.0,-10.0,0.5,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,-1
2019-09-10,Turks and Caicos Islands,Guadeloupe,0.25,0.4,-0.15000000000000002,1.25,5.75,1.6,1.6,-0.3500000000000001,0.5,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,-1
2019-09-10,Guam,Philippines,0.3333333333333333,0.2,0.1333333333333333,1.6666666666666667,0.8333333333333334,1.0,1.9,0.6666666666666667,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Maldives,China,0.4444444444444444,0.6,-0.15555555555555556,1.5555555555555556,1.4444444444444444,1.4,1.4,0.15555555555555567,0.5,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Kuwait,Australia,0.5,0.25,0.25,2.5,0.75,1.0,1.125,1.5,0.5,0.2,0.0,0.2,1500,1783,-283,0.5,0.5125786163522013,1500.0,2236.9666666666667,-736.9666666666667,0.5,0.925,0.7,0.75,-0.050000000000000044,0.0,0.0,0.0,0.0,25.0,-25.0,0.0,13.0,0,2.0,-1
2019-09-10,Taiwan,Nepal,0.25,0.3333333333333333,-0.08333333333333331,0.625,2.125,1.3333333333333333,2.3333333333333335,-0.7083333333333333,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Cambodia,Bahrain,0.375,0.5,-0.125,1.25,1.625,1.1,0.5,0.1499999999999999,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Hong Kong,Iran,0.4,0.5555555555555556,-0.15555555555555556,1.6,1.0,1.5555555555555556,0.5555555555555556,0.04444444444444451,0.5,0.0,0.0,0.0,1500,1760,-260,0.5,0.5710014947683109,1500.0,2166.8,-666.8000000000002,0.5,0.5,0.7,0.75,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Yemen,Saudi Arabia,0.2222222222222222,0.3,-0.07777777777777778,0.8888888888888888,2.0,0.9,1.5,-0.011111111111111183,0.5,0.0,0.0,0.0,1500,1568,-68,0.5,0.4736842105263157,1500.0,2367.7000000000003,-867.7000000000003,0.5,0.9,0.7,0.75,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1,2.0,0
2019-09-10,Singapore,Palestine,0.3333333333333333,0.3333333333333333,0.0,1.5,1.3333333333333333,0.8888888888888888,1.0,0.6111111111111112,0.5,0.0,0.4,-0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2019-09-10,Afghanistan,Bangladesh,0.5,0.6,-0.09999999999999998,1.0,3.5,0.8,0.4,0.19999999999999996,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1
2019-09-10,Qatar,India,0.7,0.3,0.39999999999999997,2.5,0.6,1.6,1.9,0.8999999999999999,0.5,0.2,0.0,0.2,1425,1500,-75,0.4140401146131805,0.5,2126.6,1500.0,626.5999999999999,0.5,0.5,0.75,0.7,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2019-09-10,Mongolia,Tajikistan,0.4444444444444444,0.5,-0.05555555555555558,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,1.0000000000000002,0.5,0.2,0.2,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Myanmar,Japan,0.42857142857142855,0.4,0.028571428571428525,1.2857142857142858,1.5714285714285714,1.2,1.1,0.08571428571428585,0.5,0.0,0.2,-0.2,1500,1904,-404,0.5,0.4880382775119617,1500.0,2480.0,-980.0,0.5,0.805263157894737,0.7,0.75,-0.050000000000000044,0.0,0.0,0.0,0.0,13.5,-13.5,0.0,17.0,0,2.0,-1
2019-09-10,Indonesia,Thailand,0.2,0.3,-0.09999999999999998,1.4,1.8,1.4,1.2,0.0,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Malaysia,United Arab Emirates,0.5,0.375,0.125,2.5,1.2,1.0,1.0,1.5,0.5,0.6,0.0,0.6,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Turkmenistan,South Korea,0.2,0.625,-0.425,1.0,2.8,1.125,0.625,-0.125,0.5,0.2,0.0,0.2,1500,1752,-252,0.5,0.5432921027592769,1500.0,1500.0,0.0,0.5,0.925,0.7,0.75,-0.050000000000000044,0.0,0.0,0.0,0.0,19.0,-19.0,0.0,11.571428571428571,0,2.0,-1
2019-09-10,Sri Lanka,North Korea,0.2,0.5,-0.3,0.6,1.0,1.4,2.1,-0.7999999999999999,0.5,0.0,0.8,-0.8,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2019-09-10,Angola,Gambia,0.5,0.16666666666666666,0.33333333333333337,1.0,0.5,1.0,1.0,0.0,1.0,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2019-09-10,Guinea-Bissau,São Tomé and Príncipe,0.2222222222222222,0.0,0.2222222222222222,0.8888888888888888,1.2222222222222223,0.0,1.0,0.8888888888888888,1.0,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
